Sigla,Resolução ANEEL,Início Vigência,Fim Vigência,Base Tarifária,Subgrupo,Modalidade,Classe,Subclasse,Detalhe,Acessante,Posto,Unidade,TUSD,TE
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"656,29","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"668,8","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"929,25","520,04"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"955,27","568,34"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"929,25","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"955,27","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"383,32","322,05"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"382,34","370,62"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"383,32","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"382,34","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"656,29","322,05"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"668,8","370,62"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"656,29","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"668,8","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"929,25","520,04"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"955,27","568,34"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Ponta,R$/MWh,"929,25","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Ponta,R$/MWh,"955,27","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"466,97","338,55"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"470,12","387,1"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"466,97","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"470,12","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"466,97","338,55"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"470,12","387,1"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"466,97","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"470,12","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"466,97","338,55"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"470,12","387,1"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"466,97","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"470,12","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"466,97","338,55"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"470,12","387,1"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"466,97","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"470,12","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"466,97","338,55"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"470,12","387,1"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"466,97","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"470,12","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"466,97","338,55"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"470,12","387,1"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"466,97","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"470,12","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"416,34","322,05"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"416,99","370,62"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"416,34","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"416,99","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"755,35","322,05"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"772,76","370,62"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"755,35","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"772,76","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"1094,35","520,04"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"1128,54","568,34"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"1094,35","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"1128,54","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"466,97","338,55"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"470,12","387,1"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Convencional,Não se aplica,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"466,97","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Convencional,Não se aplica,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"470,12","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"466,97","338,55"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"470,12","387,1"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"466,97","47,08"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"470,12","96,01"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"256,84","186,2"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"258,57","212,91"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B4,Convencional,Iluminação pública,Iluminação pública – B4a,SCEE,Não se aplica,Não se aplica,R$/MWh,"256,84","25,89"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B4,Convencional,Iluminação pública,Iluminação pública – B4a,SCEE,Não se aplica,Não se aplica,R$/MWh,"258,57","52,81"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"280,18","203,13"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"282,07","232,26"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Base Econômica,B4,Convencional,Iluminação pública,Iluminação pública – B4b,SCEE,Não se aplica,Não se aplica,R$/MWh,"280,18","28,25"
Amazonas Energia,"REH Nº 3.333, DE 21 DE MAIO DE 2024",5/26/2024,5/25/2025,Tarifa de Aplicação,B4,Convencional,Iluminação pública,Iluminação pública – B4b,SCEE,Não se aplica,Não se aplica,R$/MWh,"282,07","57,61"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/kW,"26,76",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/kW,"27,79",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"12,1",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"12,78",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/kW,"26,76",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/kW,"27,79",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"97,94","260,2"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"95,2","274,63"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"95,2","10,25"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"97,94","10,62"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/kW,"42,94",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/kW,"44,12",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"12,1",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"12,78",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/kW,"42,94",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/kW,"44,12",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"97,94","260,2"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"95,2","274,63"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"95,2","10,25"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"97,94","10,62"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,0,"260,2"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,0,"274,63"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"4,52",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"4,52",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"12,1",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"12,78",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"97,94","260,2"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"95,2","274,63"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"95,2","10,25"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"97,94","10,62"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Não se aplica,R$/kW,"26,76",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Não se aplica,R$/kW,"27,79",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"26,76",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"27,79",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"1044,86",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"1073,91",0
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"1130,7","260,2"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"1156,34","274,63"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"1156,34","10,25"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"1130,7","10,62"
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",7/30/2024,7/29/2025,Base Econômica,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,Não se aplica,R$/kW,"1,76",0
